game,round,n,name,score,double
6132,2,45,Hannah,1600,FALSE
6132,2,46,Erik,1200,FALSE
6132,2,46,Rock,-1200,FALSE
6132,2,47,Erik,1200,FALSE
6132,2,48,Erik,1600,FALSE
6132,2,49,Erik,2000,FALSE
6132,2,50,Hannah,800,FALSE
6132,2,51,Hannah,400,FALSE
6132,2,52,Rock,400,FALSE
6132,2,53,Hannah,800,FALSE
6132,2,54,Hannah,800,FALSE
6132,2,55,Hannah,1500,TRUE
6132,2,57,Rock,-2000,FALSE
6132,3,58,Erik,-5601,FALSE
6132,3,58,Hannah,10100,FALSE
6132,3,58,Rock,1100,FALSE
6133,1,1,Jill,200,FALSE
6133,1,2,Dhruv,200,FALSE
6133,1,3,Dhruv,400,FALSE
6133,1,4,Jill,400,FALSE
6133,1,4,Dhruv,800,FALSE
6133,1,5,Dhruv,200,FALSE
6133,1,6,Jill,-200,FALSE
6133,1,7,Jill,-400,FALSE
6133,1,8,Jill,600,FALSE
6133,1,8,Dhruv,-600,FALSE
6133,1,9,Dhruv,-800,FALSE
6133,1,10,Dhruv,1000,FALSE
6133,1,11,Dhruv,200,FALSE
6133,1,12,Hannah,600,FALSE
6133,1,13,Jill,-400,FALSE
6133,1,14,Jill,-200,FALSE
6133,1,15,Jill,400,FALSE
6133,1,16,Dhruv,600,FALSE
6133,1,17,Jill,400,FALSE
6133,1,18,Hannah,-400,FALSE
6133,1,18,Dhruv,800,FALSE
6133,1,19,Dhruv,1000,TRUE
6133,1,20,Jill,1000,FALSE
6133,1,21,Jill,-600,FALSE
6133,1,21,Dhruv,600,FALSE
6133,1,22,Jill,800,FALSE
6133,1,24,Jill,1000,FALSE
6133,1,25,Jill,400,FALSE
6133,1,26,Dhruv,800,FALSE
6133,1,27,Jill,600,FALSE
6133,1,28,Dhruv,800,FALSE
6133,1,29,Hannah,600,FALSE
6133,1,30,Jill,1000,FALSE
6133,2,31,Dhruv,-400,FALSE
6133,2,32,Hannah,400,FALSE
6133,2,33,Hannah,800,FALSE
6133,2,34,Dhruv,1200,FALSE
6133,2,35,Dhruv,400,FALSE
6133,2,36,Hannah,400,FALSE
6133,2,37,Jill,800,FALSE
6133,2,38,Hannah,400,FALSE
6133,2,39,Hannah,-2800,TRUE
6133,2,40,Dhruv,1600,FALSE
6133,2,41,Dhruv,-800,FALSE
6133,2,42,Hannah,1200,FALSE
6133,2,43,Hannah,1200,TRUE
6133,2,44,Jill,1600,FALSE
6133,2,45,Hannah,2000,FALSE
6133,2,46,Dhruv,1200,FALSE
6133,2,47,Hannah,400,FALSE
6133,2,48,Hannah,800,FALSE
6133,2,49,Jill,1200,FALSE
6133,2,50,Jill,2000,FALSE
6133,2,51,Jill,1600,FALSE
6133,2,52,Dhruv,2000,FALSE
6133,2,53,Dhruv,1600,FALSE
6133,2,54,Jill,-2000,FALSE
6133,2,54,Dhruv,-2000,FALSE
6133,2,55,Jill,1600,FALSE
6133,2,56,Hannah,800,FALSE
6133,2,57,Jill,2000,FALSE
6133,3,58,Hannah,-1501,FALSE
6133,3,58,Jill,-7801,FALSE
6133,3,58,Dhruv,6800,FALSE
6134,1,1,Tori,200,FALSE
6134,1,2,Tori,200,FALSE
6134,1,3,Tori,200,FALSE
6134,1,4,Tori,200,FALSE
6134,1,5,Tori,400,FALSE
6134,1,6,Tori,200,FALSE
6134,1,7,Dhruv,400,FALSE
6134,1,8,Todd,600,FALSE
6134,1,9,Todd,200,FALSE
6134,1,10,Dhruv,-400,FALSE
6134,1,10,Todd,400,FALSE
6134,1,11,Tori,600,FALSE
6134,1,12,Dhruv,600,FALSE
6134,1,13,Todd,600,FALSE
6134,1,14,Todd,800,FALSE
6134,1,15,Dhruv,1000,FALSE
6134,1,16,Dhruv,1000,TRUE
6134,1,17,Tori,800,FALSE
6134,1,18,Tori,1000,FALSE
6134,1,19,Tori,800,FALSE
6134,1,20,Tori,400,FALSE
6134,1,21,Todd,800,FALSE
6134,1,22,Dhruv,1000,FALSE
6134,1,23,Tori,800,FALSE
6134,1,24,Todd,1000,FALSE
6134,1,25,Dhruv,600,FALSE
6134,1,26,Dhruv,-1000,FALSE
6134,2,27,Dhruv,400,FALSE
6134,2,28,Dhruv,400,FALSE
6134,2,29,Tori,400,FALSE
6134,2,30,Dhruv,800,FALSE
6134,2,30,Tori,-800,FALSE
6134,2,31,Todd,1200,FALSE
6134,2,32,Todd,400,FALSE
6134,2,33,Dhruv,800,FALSE
6134,2,34,Tori,1200,FALSE
6134,2,35,Dhruv,800,FALSE
6134,2,36,Todd,400,FALSE
6134,2,38,Todd,1200,FALSE
6134,2,39,Todd,-1000,TRUE
6134,2,40,Dhruv,-2000,FALSE
6134,2,41,Todd,1200,FALSE
6134,2,42,Todd,1600,FALSE
6134,2,43,Dhruv,2000,FALSE
6134,2,44,Todd,1600,FALSE
6134,2,45,Tori,400,FALSE
6134,2,46,Tori,1600,FALSE
6134,2,47,Tori,2000,FALSE
6134,2,48,Tori,-2000,TRUE
6134,2,49,Tori,1600,FALSE
6134,2,50,Dhruv,1200,FALSE
6134,2,51,Dhruv,2000,FALSE
6134,2,52,Todd,800,FALSE
6134,2,53,Dhruv,1200,FALSE
6134,2,54,Tori,1600,FALSE
6134,3,55,Dhruv,-10799,FALSE
6134,3,55,Tori,-9602,FALSE
6134,3,55,Todd,-11800,FALSE
6135,1,1,Tori,200,FALSE
6135,1,2,Tori,600,FALSE
6135,1,2,Neill,600,FALSE
6135,1,5,Tori,400,FALSE
6135,1,6,Soyia,600,FALSE
6135,1,7,Soyia,200,FALSE
6135,1,8,Neill,-400,FALSE
6135,1,9,Neill,-200,FALSE
6135,1,10,Neill,400,FALSE
6135,1,11,Tori,-600,FALSE
6135,1,12,Neill,800,FALSE
6135,1,14,Tori,200,FALSE
6135,1,15,Tori,800,TRUE
6135,1,16,Soyia,1000,FALSE
6135,1,17,Neill,600,FALSE
6135,1,18,Soyia,800,FALSE
6135,1,19,Tori,1000,FALSE
6135,1,20,Neill,400,FALSE
6135,1,21,Soyia,600,FALSE
6135,1,22,Tori,800,FALSE
6135,1,23,Soyia,1000,FALSE
6135,1,24,Neill,600,FALSE
6135,1,25,Tori,800,FALSE
6135,1,26,Neill,1000,FALSE
6135,1,27,Tori,400,FALSE
6135,1,28,Tori,400,FALSE
6135,2,29,Tori,400,FALSE
6135,2,30,Neill,400,FALSE
6135,2,31,Soyia,800,FALSE
6135,2,32,Neill,400,FALSE
6135,2,33,Neill,1200,FALSE
6135,2,34,Neill,1600,FALSE
6135,2,36,Soyia,400,FALSE
6135,2,37,Soyia,800,FALSE
6135,2,38,Soyia,2000,TRUE
6135,2,39,Tori,1600,FALSE
6135,2,40,Neill,2000,FALSE
6135,2,41,Tori,400,FALSE
6135,2,42,Neill,1200,FALSE
6135,2,43,Tori,1600,FALSE
6135,2,46,Tori,800,FALSE
6135,2,47,Tori,1200,FALSE
6135,2,48,Tori,1600,FALSE
6135,2,49,Soyia,2000,FALSE
6135,2,50,Soyia,400,FALSE
6135,2,51,Tori,800,FALSE
6135,2,51,Neill,-800,FALSE
6135,2,52,Tori,1200,FALSE
6135,2,53,Soyia,800,FALSE
6135,2,54,Tori,1200,FALSE
6135,2,55,Tori,1600,FALSE
6135,2,56,Tori,2000,TRUE
6135,2,57,Tori,-1600,FALSE
6135,2,57,Soyia,-1600,FALSE
6135,3,58,Tori,1801,FALSE
6135,3,58,Soyia,9798,FALSE
6135,3,58,Neill,9800,FALSE
6136,1,1,Allen,200,FALSE
6136,1,2,Tori,400,FALSE
6136,1,3,Emily,600,FALSE
6136,1,4,Allen,800,FALSE
6136,1,5,Allen,200,FALSE
6136,1,6,Tori,400,FALSE
6136,1,7,Allen,600,FALSE
6136,1,8,Allen,800,FALSE
6136,1,10,Allen,1000,TRUE
6136,1,11,Emily,200,FALSE
6136,1,12,Allen,400,FALSE
6136,1,13,Emily,600,FALSE
6136,1,14,Allen,800,FALSE
6136,1,15,Allen,1000,FALSE
6136,1,16,Allen,200,FALSE
6136,1,17,Tori,400,FALSE
6136,1,18,Emily,1000,FALSE
6136,1,19,Tori,800,FALSE
6136,1,20,Tori,600,FALSE
6136,1,21,Tori,600,FALSE
6136,1,22,Tori,800,FALSE
6136,1,22,Allen,-800,FALSE
6136,1,23,Tori,1000,FALSE
6136,1,24,Emily,400,FALSE
6136,1,25,Allen,1000,FALSE
6136,1,26,Allen,800,FALSE
6136,1,27,Allen,600,FALSE
6136,1,28,Tori,400,FALSE
6136,1,29,Allen,200,FALSE
6136,2,30,Emily,-1200,FALSE
6136,2,31,Emily,2000,TRUE
6136,2,32,Tori,800,FALSE
6136,2,33,Tori,2000,FALSE
6136,2,33,Allen,-2000,FALSE
6136,2,34,Tori,400,FALSE
6136,2,35,Tori,400,FALSE
6136,2,36,Allen,-800,FALSE
6136,2,37,Tori,1200,FALSE
6136,2,38,Emily,1600,FALSE
6136,2,39,Emily,2000,FALSE
6136,2,40,Allen,400,FALSE
6136,2,41,Allen,1200,FALSE
6136,2,42,Allen,3500,TRUE
6136,2,44,Allen,800,FALSE
6136,2,45,Tori,400,FALSE
6136,2,46,Allen,1600,FALSE
6136,2,47,Allen,2000,FALSE
6136,2,48,Tori,1200,FALSE
6136,2,49,Allen,800,FALSE
6136,2,50,Emily,1200,FALSE
6136,2,52,Allen,2000,FALSE
6136,2,53,Allen,-1200,FALSE
6136,2,53,Emily,1200,FALSE
6136,2,54,Allen,1600,FALSE
6136,2,55,Tori,2000,FALSE
6136,2,56,Tori,-800,FALSE
6136,2,57,Tori,800,FALSE
6136,2,58,Tori,400,FALSE
6136,2,59,Emily,400,FALSE
6136,3,60,Tori,-6000,FALSE
6136,3,60,Allen,-10777,FALSE
6136,3,60,Emily,7701,FALSE
6137,1,1,Adam,200,FALSE
6137,1,2,Emily,200,FALSE
6137,1,3,Emily,400,FALSE
6137,1,4,Emily,600,FALSE
6137,1,5,Adam,400,FALSE
6137,1,5,Swapna,800,FALSE
6137,1,6,Emily,1000,FALSE
6137,1,7,Emily,400,FALSE
6137,1,8,Swapna,600,FALSE
6137,1,10,Adam,-200,FALSE
6137,1,12,Emily,200,FALSE
6137,1,13,Adam,-400,FALSE
6137,1,14,Adam,600,FALSE
6137,1,15,Emily,800,FALSE
6137,1,16,Adam,1000,FALSE
6137,1,17,Adam,400,FALSE
6137,1,18,Adam,600,FALSE
6137,1,19,Emily,800,FALSE
6137,1,20,Adam,1000,FALSE
6137,1,21,Emily,200,FALSE
6137,1,22,Emily,400,FALSE
6137,1,23,Emily,-1400,TRUE
6137,1,24,Emily,800,FALSE
6137,1,26,Swapna,600,FALSE
6137,1,27,Swapna,400,FALSE
6137,1,28,Emily,200,FALSE
6137,1,29,Emily,-800,FALSE
6137,2,30,Emily,400,FALSE
6137,2,31,Swapna,800,FALSE
6137,2,34,Emily,400,FALSE
6137,2,35,Swapna,800,FALSE
6137,2,36,Emily,400,FALSE
6137,2,37,Emily,2000,TRUE
6137,2,38,Adam,1600,FALSE
6137,2,39,Emily,400,FALSE
6137,2,40,Swapna,2000,FALSE
6137,2,41,Emily,800,FALSE
6137,2,42,Emily,4000,TRUE
6137,2,43,Emily,1600,FALSE
6137,2,44,Emily,2000,FALSE
6137,2,45,Emily,400,FALSE
6137,2,46,Emily,800,FALSE
6137,2,47,Swapna,1200,FALSE
6137,2,48,Emily,400,FALSE
6137,2,49,Swapna,1600,FALSE
6137,2,50,Swapna,800,FALSE
6137,2,51,Adam,1200,FALSE
6137,2,53,Swapna,2000,FALSE
6137,2,54,Emily,800,FALSE
6137,2,55,Emily,-1200,FALSE
6137,2,55,Adam,1200,FALSE
6137,2,56,Emily,1600,FALSE
6137,2,57,Swapna,2000,FALSE
6137,2,59,Swapna,2000,FALSE
6137,3,60,Emily,12601,FALSE
6137,3,60,Adam,-7598,FALSE
6137,3,60,Swapna,5000,FALSE
6138,1,1,Kathleen,200,FALSE
6138,1,2,Emily,200,FALSE
6138,1,4,Jeff,600,FALSE
6138,1,5,Jeff,200,FALSE
6138,1,6,Emily,400,FALSE
6138,1,7,Jeff,400,FALSE
6138,1,8,Emily,600,FALSE
6138,1,9,Kathleen,600,FALSE
6138,1,10,Emily,200,FALSE
6138,1,11,Jeff,800,FALSE
6138,1,12,Jeff,200,FALSE
6138,1,13,Emily,400,FALSE
6138,1,14,Jeff,1000,FALSE
6138,1,15,Emily,1000,FALSE
6138,1,17,Emily,800,FALSE
6138,1,18,Kathleen,1000,FALSE
6138,1,19,Jeff,600,FALSE
6138,1,22,Emily,400,FALSE
6138,1,23,Emily,600,FALSE
6138,1,24,Jeff,800,FALSE
6138,1,25,Emily,1000,FALSE
6138,1,26,Emily,200,FALSE
6138,1,27,Emily,400,FALSE
6138,1,28,Emily,800,TRUE
6138,2,29,Emily,-400,FALSE
6138,2,29,Jeff,-400,FALSE
6138,2,29,Kathleen,400,FALSE
6138,2,30,Emily,800,FALSE
6138,2,31,Emily,1200,FALSE
6138,2,32,Emily,1600,FALSE
6138,2,33,Jeff,-2000,FALSE
6138,2,34,Emily,400,FALSE
6138,2,35,Emily,800,FALSE
6138,2,36,Jeff,1200,FALSE
6138,2,37,Emily,1600,FALSE
6138,2,39,Jeff,1200,FALSE
6138,2,40,Jeff,-4600,TRUE
6138,2,43,Emily,-1600,FALSE
6138,2,44,Emily,1200,FALSE
6138,2,45,Emily,1000,TRUE
6138,2,46,Jeff,400,FALSE
6138,2,47,Emily,400,FALSE
6138,2,48,Emily,800,FALSE
6138,2,49,Emily,1200,FALSE
6138,2,50,Jeff,1600,FALSE
6138,2,51,Jeff,2000,FALSE
6138,2,53,Emily,400,FALSE
6138,2,55,Emily,-800,FALSE
6138,2,55,Jeff,800,FALSE
6138,2,56,Jeff,1600,FALSE
6138,2,58,Jeff,400,FALSE
6138,3,59,Emily,-1999,FALSE
6138,3,59,Kathleen,2195,FALSE
6139,1,1,Jonathan,400,FALSE
6139,1,2,Laura,600,FALSE
6139,1,4,Emily,1000,FALSE
6139,1,5,Laura,200,FALSE
6139,1,6,Laura,200,FALSE
6139,1,7,Laura,400,FALSE
6139,1,8,Laura,600,FALSE
6139,1,9,Emily,800,FALSE
6139,1,10,Laura,1000,FALSE
6139,1,11,Emily,400,FALSE
6139,1,12,Laura,600,FALSE
6139,1,13,Emily,800,FALSE
6139,1,14,Emily,1000,FALSE
6139,1,15,Emily,200,FALSE
6139,1,16,Laura,200,FALSE
6139,1,17,Emily,400,FALSE
6139,1,18,Jonathan,600,FALSE
6139,1,19,Jonathan,800,FALSE
6139,1,20,Jonathan,1000,FALSE
6139,1,22,Jonathan,-1200,TRUE
6139,1,23,Jonathan,-800,FALSE
6139,1,24,Jonathan,600,FALSE
6139,1,25,Emily,800,FALSE
6139,1,26,Jonathan,1000,FALSE
6139,1,27,Jonathan,400,FALSE
6139,1,28,Jonathan,200,FALSE
6139,1,29,Jonathan,1000,FALSE
6139,1,30,Emily,200,FALSE
6139,2,31,Jonathan,400,FALSE
6139,2,32,Emily,1200,FALSE
6139,2,33,Jonathan,-1200,FALSE
6139,2,34,Emily,1600,FALSE
6139,2,35,Jonathan,2000,FALSE
6139,2,36,Emily,800,FALSE
6139,2,37,Emily,400,FALSE
6139,2,38,Emily,800,FALSE
6139,2,39,Laura,1200,FALSE
6139,2,40,Laura,-2000,TRUE
6139,2,41,Jonathan,800,FALSE
6139,2,42,Emily,800,FALSE
6139,2,43,Laura,1600,FALSE
6139,2,44,Jonathan,2000,FALSE
6139,2,45,Laura,1200,FALSE
6139,2,46,Emily,1600,FALSE
6139,2,47,Laura,-2000,FALSE
6139,2,47,Jonathan,2000,FALSE
6139,2,48,Emily,1200,FALSE
6139,2,49,Laura,800,FALSE
6139,2,50,Laura,-2000,FALSE
6139,2,50,Jonathan,2000,FALSE
6139,2,51,Emily,1600,FALSE
6139,2,52,Jonathan,800,FALSE
6139,2,54,Jonathan,3000,TRUE
6139,2,55,Laura,400,FALSE
6139,2,57,Emily,400,FALSE
6139,2,58,Laura,400,FALSE
6139,2,59,Emily,-2000,FALSE
6139,2,59,Jonathan,-2000,FALSE
6139,2,60,Emily,-400,FALSE
6139,2,60,Jonathan,400,FALSE
6139,3,61,Emily,6799,FALSE
6139,3,61,Laura,3399,FALSE
6139,3,61,Jonathan,13001,FALSE
6140,1,1,Jonathan,400,FALSE
6140,1,2,Jonathan,600,FALSE
6140,1,3,Mary Ann,800,FALSE
6140,1,4,Jonathan,1000,FALSE
6140,1,5,Mary Ann,400,FALSE
6140,1,6,Jonathan,600,FALSE
6140,1,7,Jonathan,800,FALSE
6140,1,8,Jonathan,1000,FALSE
6140,1,9,Gerald,200,FALSE
6140,1,10,Mary Ann,400,FALSE
6140,1,11,Mary Ann,600,FALSE
6140,1,12,Gerald,800,FALSE
6140,1,13,Gerald,1000,FALSE
6140,1,14,Mary Ann,200,FALSE
6140,1,15,Gerald,400,FALSE
6140,1,16,Jonathan,200,FALSE
6140,1,17,Jonathan,400,FALSE
6140,1,18,Gerald,600,FALSE
6140,1,19,Jonathan,800,FALSE
6140,1,20,Jonathan,1000,FALSE
6140,1,21,Jonathan,400,FALSE
6140,1,22,Jonathan,600,FALSE
6140,1,23,Gerald,800,FALSE
6140,1,24,Jonathan,-1000,FALSE
6140,1,24,Mary Ann,1000,FALSE
6140,1,25,Mary Ann,200,FALSE
6140,1,26,Mary Ann,3000,TRUE
6140,1,27,Mary Ann,800,FALSE
6140,1,28,Mary Ann,1000,FALSE
6140,1,29,Jonathan,200,FALSE
6140,1,29,Mary Ann,-200,FALSE
6140,1,30,Jonathan,200,FALSE
6140,2,31,Gerald,400,FALSE
6140,2,33,Mary Ann,400,FALSE
6140,2,34,Jonathan,400,FALSE
6140,2,35,Jonathan,800,FALSE
6140,2,36,Jonathan,1200,FALSE
6140,2,37,Gerald,1600,FALSE
6140,2,38,Jonathan,2000,FALSE
6140,2,39,Jonathan,400,FALSE
6140,2,40,Jonathan,800,FALSE
6140,2,41,Mary Ann,1200,FALSE
6140,2,42,Mary Ann,1600,FALSE
6140,2,43,Mary Ann,2000,FALSE
6140,2,44,Jonathan,400,FALSE
6140,2,45,Jonathan,800,FALSE
6140,2,46,Jonathan,1200,FALSE
6140,2,47,Gerald,1600,FALSE
6140,2,48,Gerald,-7400,TRUE
6140,2,50,Gerald,800,FALSE
6140,2,51,Mary Ann,1200,FALSE
6140,2,52,Mary Ann,1000,TRUE
6140,2,54,Mary Ann,800,FALSE
6140,2,55,Mary Ann,1200,FALSE
6140,2,55,Gerald,-400,FALSE
6140,2,56,Mary Ann,1600,FALSE
6140,2,57,Jonathan,2000,FALSE
6140,2,58,Jonathan,-1200,FALSE
6140,2,58,Gerald,1200,FALSE
6140,2,59,Jonathan,-1600,FALSE
6140,2,59,Gerald,-1600,FALSE
6140,3,60,Jonathan,-5000,FALSE
6140,3,60,Mary Ann,19000,FALSE
6141,1,1,Mary Ann,200,FALSE
6141,1,2,Chloe,400,FALSE
6141,1,3,Mary Ann,600,FALSE
6141,1,4,Mary Ann,800,FALSE
6141,1,5,Mary Ann,1000,FALSE
6141,1,6,Mary Ann,200,FALSE
6141,1,7,Mary Ann,400,FALSE
6141,1,8,Lonnie,600,FALSE
6141,1,9,Lonnie,200,FALSE
6141,1,10,Chloe,400,FALSE
6141,1,11,Lonnie,200,FALSE
6141,1,12,Mary Ann,600,FALSE
6141,1,13,Mary Ann,800,FALSE
6141,1,14,Mary Ann,-1000,FALSE
6141,1,14,Lonnie,-1000,FALSE
6141,1,14,Chloe,-600,FALSE
6141,1,15,Mary Ann,200,FALSE
6141,1,16,Lonnie,400,FALSE
6141,1,17,Lonnie,800,FALSE
6141,1,18,Lonnie,1000,FALSE
6141,1,19,Lonnie,200,FALSE
6141,1,20,Lonnie,400,FALSE
6141,1,20,Chloe,400,FALSE
6141,1,21,Lonnie,600,FALSE
6141,1,22,Chloe,-400,FALSE
6141,1,23,Mary Ann,-1000,FALSE
6141,1,23,Lonnie,-1000,FALSE
6141,1,23,Chloe,600,FALSE
6141,1,24,Lonnie,400,FALSE
6141,1,25,Chloe,-600,FALSE
6141,1,26,Mary Ann,800,FALSE
6141,1,27,Mary Ann,-2000,TRUE
6141,1,28,Mary Ann,600,FALSE
6141,1,29,Mary Ann,800,FALSE
6141,2,30,Mary Ann,400,FALSE
6141,2,31,Mary Ann,800,FALSE
6141,2,32,Chloe,800,FALSE
6141,2,33,Mary Ann,1600,FALSE
6141,2,34,Lonnie,2000,FALSE
6141,2,35,Mary Ann,400,FALSE
6141,2,36,Lonnie,800,FALSE
6141,2,37,Mary Ann,1200,FALSE
6141,2,38,Lonnie,-1600,FALSE
6141,2,39,Mary Ann,2000,FALSE
6141,2,40,Mary Ann,400,FALSE
6141,2,41,Lonnie,-800,FALSE
6141,2,42,Lonnie,1200,FALSE
6141,2,44,Mary Ann,2000,FALSE
6141,2,45,Chloe,400,FALSE
6141,2,46,Lonnie,800,FALSE
6141,2,47,Mary Ann,400,FALSE
6141,2,48,Mary Ann,1200,FALSE
6141,2,49,Mary Ann,3000,TRUE
6141,2,50,Mary Ann,2000,FALSE
6141,2,51,Mary Ann,800,FALSE
6141,2,53,Mary Ann,4000,TRUE
6141,2,54,Mary Ann,-2000,FALSE
6141,2,54,Chloe,-800,FALSE
6141,2,55,Mary Ann,400,FALSE
6141,2,56,Mary Ann,800,FALSE
6141,2,57,Mary Ann,1200,FALSE
6141,2,57,Lonnie,-1200,FALSE
6141,2,58,Mary Ann,1600,FALSE
6141,3,59,Mary Ann,-10000,FALSE
6141,3,59,Lonnie,-5,FALSE
6142,1,1,Anish,200,FALSE
6142,1,2,Maya,400,FALSE
6142,1,3,Maya,600,FALSE
6142,1,4,Anish,400,FALSE
6142,1,5,Anish,600,TRUE
6142,1,6,Anish,600,FALSE
6142,1,7,Anish,800,FALSE
6142,1,9,Maya,-400,FALSE
6142,1,11,Maya,400,FALSE
6142,1,12,Maya,600,FALSE
6142,1,13,Anish,-800,FALSE
6142,1,13,Maya,800,FALSE
6142,1,14,Anish,1000,FALSE
6142,1,15,Anish,600,FALSE
6142,1,16,Anish,800,FALSE
6142,1,17,Emma,600,FALSE
6142,1,18,Maya,800,FALSE
6142,1,19,Anish,400,FALSE
6142,1,20,Anish,600,FALSE
6142,1,21,Emma,200,FALSE
6142,1,22,Emma,1000,FALSE
6142,1,23,Maya,200,FALSE
6142,1,24,Emma,400,FALSE
6142,1,25,Anish,800,FALSE
6142,1,26,Maya,1000,FALSE
6142,1,27,Anish,200,FALSE
6142,1,28,Maya,1000,FALSE
6142,1,29,Maya,1000,FALSE
6142,1,30,Maya,200,FALSE
6142,2,31,Emma,1600,FALSE
6142,2,32,Maya,2000,FALSE
6142,2,33,Maya,1200,FALSE
6142,2,34,Maya,800,FALSE
6142,2,35,Anish,400,FALSE
6142,2,37,Anish,-3000,TRUE
6142,2,38,Anish,2000,FALSE
6142,2,39,Emma,400,FALSE
6142,2,40,Anish,800,FALSE
6142,2,41,Maya,-1600,FALSE
6142,2,42,Maya,800,FALSE
6142,2,43,Maya,1200,FALSE
6142,2,44,Maya,400,FALSE
6142,2,45,Anish,1600,FALSE
6142,2,46,Emma,2000,FALSE
6142,2,47,Emma,400,FALSE
6142,2,48,Emma,800,FALSE
6142,2,49,Maya,1200,FALSE
6142,2,50,Emma,1600,FALSE
6142,2,51,Emma,2000,TRUE
6142,2,52,Maya,400,FALSE
6142,2,53,Maya,800,FALSE
6142,2,54,Maya,1200,FALSE
6142,2,55,Emma,1600,FALSE
6142,2,56,Emma,2000,FALSE
6142,2,56,Anish,-2000,FALSE
6142,2,57,Maya,1200,FALSE
6142,2,58,Maya,2000,FALSE
6142,2,59,Emma,800,FALSE
6142,2,60,Anish,400,FALSE
6142,3,61,Emma,3000,FALSE
6142,3,61,Anish,-2800,FALSE
6142,3,61,Maya,8000,FALSE
6143,1,1,Caleb,200,FALSE
6143,1,2,Caleb,1000,TRUE
6143,1,3,Caleb,1000,FALSE
6143,1,4,Isabella,600,FALSE
6143,1,5,Isabella,400,FALSE
6143,1,6,Caleb,400,FALSE
6143,1,7,Rotimi,600,FALSE
6143,1,8,Rotimi,200,FALSE
6143,1,9,Isabella,400,FALSE
6143,1,10,Caleb,600,FALSE
6143,1,11,Caleb,800,FALSE
6143,1,12,Rotimi,1000,FALSE
6143,1,13,Isabella,200,FALSE
6143,1,14,Caleb,200,FALSE
6143,1,15,Caleb,800,FALSE
6143,1,16,Caleb,800,FALSE
6143,1,17,Caleb,1000,FALSE
6143,1,18,Caleb,600,FALSE
6143,1,19,Rotimi,400,FALSE
6143,1,20,Isabella,200,FALSE
6143,1,21,Rotimi,400,FALSE
6143,1,22,Isabella,200,FALSE
6143,1,23,Caleb,800,FALSE
6143,1,24,Isabella,1000,FALSE
6143,1,25,Caleb,600,FALSE
6143,1,26,Isabella,600,FALSE
6143,1,27,Caleb,1000,FALSE
6143,1,28,Rotimi,800,FALSE
6143,1,29,Caleb,1000,FALSE
6143,1,30,Caleb,400,FALSE
6143,2,31,Caleb,400,FALSE
6143,2,32,Caleb,800,FALSE
6143,2,33,Rotimi,-1200,FALSE
6143,2,34,Caleb,800,FALSE
6143,2,35,Rotimi,1200,FALSE
6143,2,36,Caleb,-1600,FALSE
6143,2,38,Isabella,1200,FALSE
6143,2,39,Rotimi,-400,FALSE
6143,2,39,Isabella,-400,FALSE
6143,2,40,Rotimi,1600,FALSE
6143,2,42,Rotimi,-1400,TRUE
6143,2,43,Isabella,400,FALSE
6143,2,44,Caleb,800,FALSE
6143,2,45,Caleb,1200,FALSE
6143,2,46,Caleb,-3000,TRUE
6143,2,47,Caleb,2000,FALSE
6143,2,48,Rotimi,1200,FALSE
6143,2,49,Rotimi,400,FALSE
6143,2,50,Caleb,800,FALSE
6143,2,51,Caleb,1600,FALSE
6143,2,52,Caleb,2000,FALSE
6143,2,53,Isabella,800,FALSE
6143,2,54,Caleb,1200,FALSE
6143,2,55,Isabella,1600,FALSE
6143,2,56,Isabella,400,FALSE
6143,2,57,Isabella,400,FALSE
6143,2,58,Caleb,2000,FALSE
6143,2,59,Rotimi,800,FALSE
6143,2,60,Rotimi,2000,FALSE
6143,3,61,Rotimi,-7599,FALSE
6143,3,61,Isabella,-8000,FALSE
6144,1,1,Claire,600,FALSE
6144,1,2,Audrey,800,FALSE
6144,1,3,Claire,200,FALSE
6144,1,5,Dan,400,FALSE
6144,1,6,Dan,200,TRUE
6144,1,8,Dan,-200,FALSE
6144,1,9,Dan,400,FALSE
6144,1,10,Dan,200,FALSE
6144,1,11,Dan,-600,FALSE
6144,1,11,Audrey,600,FALSE
6144,1,12,Audrey,200,FALSE
6144,1,14,Claire,800,FALSE
6144,1,15,Audrey,1000,FALSE
6144,1,16,Dan,200,FALSE
6144,1,17,Audrey,400,FALSE
6144,1,18,Dan,-600,FALSE
6144,1,18,Claire,600,FALSE
6144,1,19,Claire,800,FALSE
6144,1,21,Claire,200,FALSE
6144,1,22,Dan,400,FALSE
6144,1,23,Claire,600,FALSE
6144,1,24,Audrey,800,FALSE
6144,1,25,Claire,1000,FALSE
6144,1,26,Dan,200,FALSE
6144,1,27,Dan,400,FALSE
6144,1,28,Audrey,1000,FALSE
6144,1,29,Audrey,800,FALSE
6144,1,30,Dan,-600,FALSE
6144,1,30,Audrey,600,FALSE
6144,2,31,Dan,400,FALSE
6144,2,31,Audrey,1200,FALSE
6144,2,31,Claire,-1200,FALSE
6144,2,32,Audrey,800,FALSE
6144,2,33,Audrey,400,FALSE
6144,2,34,Claire,1200,FALSE
6144,2,35,Claire,1600,FALSE
6144,2,37,Dan,-400,FALSE
6144,2,38,Dan,2000,TRUE
6144,2,39,Dan,2000,FALSE
6144,2,40,Dan,2000,FALSE
6144,2,40,Claire,2000,FALSE
